Taylor Swift fans swoon over Travis Kelce’s hours-long red-eye flight to be at the Eras Tour in Argentina	Travis Kelce took an overnight flight some 5,600 miles across the globe to be there for Taylor Swift!	relationship
2024 Grammy nomination snubs and surprises: No K-pop, little country and regional Mexican music	With new categories, “Barbie” and SZA — there’s a lot to discuss regarding the 2024 Grammy Award nominations	unrelated
Classes on celebrities like Taylor Swift and Rick Ross are engaging a new generation of law students	A South Dakota law professor who typically teaches torts and natural resources is turning his attention to Taylor Swift next semester	miscellaneous
Insider Today: Financial freedom's reality	Two people who consider themselves financially free shared a glimpse of what their lives are like — and it's actually a lot of work.	unrelated
Young Taylor Swift fans go viral for struggling to open the star's CD: 'Making me laugh'	Three Taylor Swift fans, ages 11 and 12, go viral after a video of their struggles to open a CD grab over 2.7 million views — and even Swift herself responded.	viral_moment
Cornwall unveils winter housing plan in shadow of encampment resident's death	An eastern Ontario city's plan to house homeless people this winter is being met with a mix of relief and regret, coming less than a week after a homeless woman died in a local encampment.	unrelated
Roles reversed: Kelce uses bye week to attend Swift's performance	After weeks of Taylor Swift making headlines for attending Chiefs games, it was Travis Kelce's turn to garner attention with his appearance in Buenos Aires.	music
The Marvels' has MCU's worst box office opening ever	The Marvels' went lower, nearer, and slower with MCU's worst box office opening ever, grossing $47 million.	unrelated
‘The Marvels’ struggles at box office amid superhero fatigue: ‘The growth of the genre has stopped’	The 33rd installment in the Marvel Cinematic Universe managed less than a third of the $153.4 million its predecessor launched with.	unrelated
House may consider Mayorkas impeachment this week	The House may consider a resolution this week that aims to impeach Homeland Security Secretary Alejandro Mayorkas after a push by Rep. Marjorie Taylor Greene (R-Ga.) to do so, according to the chamber’s schedule of measures it plans to consider. The Mayorkas …	unrelated
WATCH: Taylor Swift and Travis Kelce share a kiss after her Buenos Aires concert	Video shows the singer and Chiefs’ tight end embracing each other after her show.	relationship
10 of Taylor Swift and Travis Kelce's most heartwarming moments from The Eras Tour in Argentina	Taylor Swift and Travis Kelce had the absolute best time Saturday night.	relationship
Taylor Swift changes 'Karma' lyric for Travis Kelce at Eras concert	Taylor Swift shouted out Travis Kelce in a 'Karma' lyric change at a show in Argentina: 'Karma is the guy on the Chiefs, coming straight home to me.'	relationship
Travis Kelce Saw Taylor Swift Perform in Argentina. Here's What Happened	Kelce was spotted at Swift's Eras Tour show in Argentina on Saturday, with the pop star having a surprise in store for her guest.	relationship
Travis Kelce reacts to Taylor Swift changing 'Karma' lyrics to reference the Chiefs	Kansas City Chiefs tight end Travis Kelce appeared just as surprised as concertgoers when he received an onstage shoutout from Taylor Swift during her Eras Tour show in Argentina.	miscellaneous
The Marvels Wins the Box Office But Has the Worst MCU Opening Weekend of All Time	While The Marvels may have won the domestic weekend box office, it also had the worst MCU opening of all time with ticket sales of $47.0 million.	unrelated
Taylor Swift changes lyrics to ‘Karma’ in nod to ‘guy on the Chiefs’ Travis Kelce | CNN	Taylor Swift winked at her romance with Kansas City Chiefs’ tight end Travis Kelce during her “Eras Tour” concert in Buenos Aires, Argentina on Saturday when she changed the lyrics to a line in her hit song “Karma,” and Kelce was in the audience to catch it.	relationship
Taylor Swift's dad (an Eagles fan!) wore a Chiefs lanyard while with Travis Kelce at the Eras Tour	Taylor Swift fans loved this. Eagles fans? Not so much.	relationship
Patrick Mahomes Joining ESPN's ManningCast After Failed 'Audition' For Show	The Kansas City Chiefs quarterback was featured in an Omaha Productions skit with Peyton and Eli Manning over the summer.	unrelated
US professors use pop culture icons like Taylor Swift and Rick Ross to make law school more engaging	Law professors across the U.S. are incorporating pop culture icons like Taylor Swift and Rick Ross into their courses in an effort to engage students.	miscellaneous
The Taylor Swift bowl, Victor Wembanyama vs. Chet Holmgren and more on this week's betting calendar	NFL Week 11 features a rematch of Super Bowl 57 between the Eagles and Chiefs.	NFL
Taylor Swift Expressed Her Discomfort With Fans Throwing Stuff Onstage: "It Really Freaks Me Out"	Everyone needs to chill.View Entire Post ›	miscellaneous
Taylor Swift fans think her grateful message to Buenos Aires used one of Travis Kelce's favorite phrases	Maybe Taylor Swift already has the word “electric” in her vocabulary — heck, she has a song called Electric Touch! — to describe the die-hard crowds during the Eras Tour, bu…	relationship
NFL Finally Dumps Taylor Swift from Social Media, Replaces Her with Vikings' Josh Dobbs	After a 42-day run, the NFL has finally removed images and tributes to pop star Taylor Swift as the features on its social media accounts.	NFL
Josh Dobbs Isn't a Just Viral Story, He's a Valuable Lesson for Sports Fans	While the Vikings quarterback has become the talk of the NFL over the past couple of weeks, he's more than just a feel-good story.	unrelated
Brutal Travis and Jason Kelce Comparison Goes Viral	Jason Kelce was a finalist for People Magazine's "Sexiest Man of the Year" 2023, while brother Travis Kelce didn't make list.	unrelated
Taylor Swift concert postponement prompts airline to waive change fee | CNN	LATAM Airlines waived its change fees for customers who wanted to extend their stay in Buenos Aires, Argentina, after Taylor Swift postponed her concert there.	music
Travis Kelce, Taylor Swift budding relationshipdraws wholesome remark from Andy Reid	Kansas City Chiefs head coach Andy Reid remarked on Travis Kelce's relationshipwith Taylor Swift as he spent his bye week in Argentina to see the pop star.	relationship
Chiefs' Travis Kelce joins Jason Kelce on 'A Philly Special Christmas' single	Travis Kelce joined his brother, Jason, to sing a holiday song for the second edition of the album "A Philly Special Christmas."	unrelated
Will Taylor Swift fans send the Travis and Jason Kelce holiday song to No. 1?	That's right, the Kelce brothers have a holiday song coming out!	relationship
Google sues people who “weaponized” DMCA to remove rivals’ search results	Google says DMCA fraudsters filed copyright takedown notices for 600,000+ URLs.	unrelated
Why football in Premier League and Europe is anything but a fair fight	It's not surprising that big teams with lots of resources and money might win more trophies -- just look at Man City's dominance in recent seasons -- but what might surprise you is the sheer scale of this inequality.	unrelated
Andy Reid Says Opposing Coaches Don't Call Him About Taylor Swift	The Kansas City Chiefs coach said he is happy that star tight end Travis Kelce has "found somebody he likes."	relationship
Jason Kelce Came Into Her Hot Dog Restaurant and 'Tried To Roast the Queen'	The Eagles center made a good impression on employees at Wiener's Circle, including resident trash-talker Poochie Rollins.	unrelated
A noisy rock 'n' roll': How growing interest in Formula One is felt across the musicworld	Beyond the engineering, the athleticism, the speed, the luxury, fans love the sound of Formula One	unrelated
Gigi Hadid Breaks Silence on Taylor Swift's Romance With Travis Kelce	Gigi Hadid has denied she doesn't approve of Taylor Swift's relationshipwith football star Travis Kelce moving so fast.	relationship
Taylor Swift surprises Travis Kelce at concert, pleads with fans to stop throwing things on stage	The Fox News Entertainment newsletter brings you the latest Hollywood headlines, celebrity interviews and stories from Los Angeles and beyond.	relationship
Patrick Mahomes says he’s worn the same pair of underwear every game since his first NFL season	Travis Kelce spent the Kansas City Chiefs’ bye week carousing through South America with Taylor Swift.	relationship
Travis Kelce’s old tweets are resurfacing online, and some Swifties are here for it	Taylor Swift and Travis Kelce's viral public relationshiphas captivated the internet. Now, so have some of Kelce’s old tweets.	relationship
Patriots legend Rob Gronkowski says Mac Jones should ask for release now: 'He's not respected'	Mac Jones' tenure with the New England Patriots has hit rock bottom at 2-8 in his third season, and legend Rob Gronkowski believes he should ask for his release now.	unrelated
Donna Kelce discusses seeing The Eras Tour movie and whether Taylor Swift will be there for Chiefs - Eagles	Momma Kelce said the film adaptation of the popular tour was "amazing."	miscellaneous
Report: Travis Kelce, Taylor Swift's Parents Expected to Meet at Eagles vs. Chiefs	Travis Kelce and Taylor Swift appear to be taking the next step in their relationship. The parents of the Chiefs tight end and world-renowned…	relationship
Olive Garden chimes in on an old Travis Kelce tweet with a fun Taylor Swift lyric change	Let's head down to the ole Garden and get some breadsticks and listen to Taylor Swift.	music
Fans speculate Travis Kelce keeps texting Taylor Swift during episodes of New Heights podcast	Honestly, if we could text Taylor Swift, we'd be doing it all the time, too.	relationship
Travis Kelce's Old Tweets Are Going Viral, And It's Making Everyone Like Him 1,000 Times More	This is the next-level himbo Ken energy, and I love it.View Entire Post ›	unrelated
Travis Kelce says Taylor Swift's lyric change at Argentina concert 'shocked' him	Taylor Swift referenced Travis Kelce in a song and embraced the Chiefs star during her "Eras Tour" international concert series.	relationship
Travis Kelce's astonishingly philosophical tweet from 2012 had Taylor Swift fans making so many jokes	When you take your first philosophy class ...	miscellaneous
Kelce' becomes a top trending dog name in America, pet company's data shows	Recent data from Rover has shown that a top trending dog name in America right now is "Kelce," amid coverage of the Kansas City Chiefs player and girlfriend Taylor Swift.	miscellaneous
Eagles' Kelce: 'I don't buy into' revenge games	Eagles center Jason Kelce said he does not buy into revenge games ahead of Monday night's showdown against the Kansas City Chiefs, who beat the Eagles 38-35 in last year's Super Bowl.	unrelated
Travis Kelce's Old Tweets Reposted by Taylor Swift Fans Ahead of Eagles vs. Chiefs	Taylor Swift fans are a passionate, unique bunch. Swifties have been digging into the old tweets of Travis Kelce, Swift's current beau, to the point that many…	miscellaneous
It's refreshing': Wall Street analysts show they're Taylor Swift superfans too by riffing on her songs in their usually wonky research notes	Analysts are giving a nod to Swift’s reign at the pinnacle of pop culture by referencing her lyrics in their financial research.	miscellaneous
Travis Kelce Now Has a No. 1 Song to His Name	Think Taylor Swift is the only one with musical talent? Travis Kelce appeared on a song, and it's performing rather well.	music
Michigan's Jim Harbaugh agrees to serve 3-game ban, Big Ten drops sign-stealing investigation	Michigan coach Jim Harbaugh agreed to serve a 3-game suspension over the school's sign-stealing scandal and the Big Ten has dropped its investigaton.	unrelated
Philadelphia Radio Station Won't Play Taylor Swift Songs Ahead of Eagles vs. Chiefs	While pop superstar Taylor Swift is a native of Pennsylvania and grew up a Philadelphia Eagles fan, her allegiance to Kansas City Chiefs star tight end Travis…	relationship
Brazil's Christ the Redeemer statue welcomes Taylor Swift with unique display	Taylor Swift and the Eras Tour will receive a special welcome to Rio de Janeiro on Thursday night with a projection on the city's iconic Christ the Redeemer.	music
Travis Kelce's old tweets unearthed; Taco Bell, Olive Garden, Chipotle respond	Taylor Swift fans have resurfaced old Travis Kelce tweets amid reports that the duo's parents will meet at the Chiefs-Eagles game.	relationship
Joy Behar doesn’t want Taylor Swift stuck with ‘idiot’ Travis Kelce	The View' host Joy Behar doesn't want Taylor Swift to be 'stuck with this idiot' Travis Kelce after several of his posts making disparaging comments about women resurfaced online: 'He’s illiterate.'	relationship
How to watch tonight's Cincinnati Bengals vs. Baltimore Ravens game on TNF: Livestream options, kickoff time	Here's how to watch Lamar Jackson and the Baltimore Ravens face Joe Burrow and the Cincinnati Bengals on TNF.	unrelated
Travis Kelce's Unintentionally Hilarious Unearthed Tweets Have Officially Become A Meme	He's all of us.View Entire Post ›	unrelated
The 5 most watchable NFL games for Week 11 2023, ranked	Here are the best games to watch in Week 11.	unrelated
Taylor Swift fans think Eras Tour bracelets lit up with Chiefs colors during her End Game performance	Big reputations and now gold and red bracelets!	music
VIDEO — 'Precious': Donald Trump Visits His Granddaughter at School	Former President Donald Trump visited his granddaughter, Carolina, at school, and the little girl showed her grandpa her desk.	unrelated
Taylor Swift fans used record amounts of data during the Eras Tour in North America	A staggering 29 terabytes of glitter moved through AT&T’s network during her stop in Arlington, Texas, and Swifties set data usage records almost everywhere else.	miscellaneous
Philly radio station 'punts' Swift from weekend playlist ahead of Chiefs-Eagles	Taylor Swift grew up an Eagles fan, but her relationshipwith Chiefs tight end Travis Kelce is causing one Philadelphia radio station to take no chances.	relationship
KELCE?! The Surprising Most Popular New Pet Names in American Study	The report shows that U.S. pet owners have quite the sense of humor.	unrelated
The 23 most delightfully goofy Travis Kelce tweets unearthed by Taylor Swift fans	These are all so wholesome.	unrelated
3 ways to increase your privacy and save money when booking travel	Kurt "CyberGuy" Knutsson takes on protecting privacy and saving money while booking travel plans through the use of creating an email alias.	unrelated
Travis Kelce apologizes to Taylor Swift’s dad | CNN	Remember when Travis Kelce said he was going to stick to talking about football and not his private life? Good thing for the Swifties it looks like he didn’t mean it.	relationship
NHTSA misses deadline on potentially life-saving new rules for vehicle seats	The National Highway Traffic Safety Administration was supposed to propose new vehicle safety regulations by Nov. 15.	unrelated
Celebrities Who Refuse to Perform in Israel	Roger Waters of Pink Floyd has been a prominent critic of Israel but other musicians have also turned down the chance to play in the country, albeit less vocally.	unrelated
Drew Barrymore doesn't want plastic surgery: 'I worry I'd continue to chase it'	Drew Barrymore says that she's never had plastic surgery and doesn't picture herself getting any, saying her "highly addictive personality" might cause her to go overboard.	unrelated
Rooms, an interactive 3D space designer and ‘cozy game,’ arrives on the App Store	Cozy game, interior decorating app, learn-to-code primer, or something in between, the interactive, 3D spaces builder known as Rooms has made its way to the App Store. The startup, which earlier raised $10 million in seed funding led by a16z, offers a way to …	unrelated
Eagles' Jason Kelce on Chiefs Matchup: 'I Don't Buy into Super Bowl Revenge Games'	While most of the coverage for the upcoming Monday Night Football game between the Philadelphia Eagles and Kansas City Chiefs is describing it as a rematch of…	unrelated
Taylor Swift 'overwhelmed by grief,' postpones Rio show after fan dies during Eras Tour concert	Taylor Swift postponed an Eras Tour concert in Rio de Janeiro Saturday after a 23-year-old fan died during her Friday night show, according to a message posted on the singer's Instagram.	music
2023 College Football, NFL odds: Best bets for Washington-Oregon State, Eagles-Chiefs	Sammy P took a look at the weekend football slate to serve up his best bets. Read to see who he likes in the Kansas State-Kansas matchup and which Pac-12 contest he's betting to go Over.	unrelated
Taylor Swift postpones Eras Tour concert in Rio de Janeiro due to heat	Taylor Swift announced that her concert scheduled for Saturday in Rio de Janeiro, Brazil has been postponed due to high temperatures.	music
Taylor Swift postpones Rio show after a fan's death during her Friday night concert	Taylor Swift postpones Rio show after a fan's death during her Friday night concert	music
Taylor Swift postpones Brazil concert due to 'extreme temperatures'	Taylor Swift announced that her Saturday night Eras concert in Rio de Janeiro has been postponed due to "extreme temperatures."	music
Taylor Swift postpones Rio show after a fan's death during her Friday night concert	Taylor Swift postpones Rio show after a fan's death during her Friday night concert	music
Taylor Swift fan dies before 'The Eras Tour' concert in Rio de Janeiro, Brazil	Taylor Swift fan dies before 'The Eras Tour' concert in Rio de Janeiro, Brazilgo.com	music
Fans think this 2009 Travis Kelce tweet about college football is just so relatable	2009 Travis Kelce was just having a good time.	unrelated
Rio de Janeiro Officials Project Taylor Swift Welcome onto Famed 'Christ the Redeemer' Statue	Officials in Rio de Janeiro were so excited about pop star Taylor Swift's imminent concerts in Brazil that they electronically projected a Swifty-themed robe onto its famed Christ the Redeemer statue that overlooks the glittering city.	music
Taylor Swift fan dies at Rio concert amid complaints about excessive heat	Swift posted in her Instagram stories after news of the fan's death writing she has "a shattered heart."	viral_moment
Taylor Swift fan details scorching, 'sauna-like' conditions at Brazil show that left 23-year-old dead	A passionate Taylor Swift fan gave a glimpse of her experience at the chaotic Brazil concert that left a 23-year-old person dead after severe weather conditions.	miscellaneous
Taylor Swift Fan Dies at Rio Concert as Fans Complain About High Temperatures and Lack of Water	RIO DE JANEIRO (AP) — A 23-year-old Taylor Swift fan died at the singer’s Eras Tour concert in Rio de Janeiro Friday night, according to a statement from the show’s organizers in Brazil.	miscellaneous
Taylor Swift Fan Dies Before Eras Concert in Rio, Attendees Complain About Venue Conditions	A 23-year-old fan died at the Eras Tour concert in Rio on Friday night, according to a statement from the show's organizers in Brazil.	miscellaneous
Taylor Swift postpones Rio show over "extreme weather" after fan's death	Taylor Swift postponed a concert in Rio de Janeiro, Brazil, after a 23-year-old fan died during the Friday night show of Swift's Eras Tour.	miscellaneous
Patrick Mahomes approves of Travis Kelce's relationshipwith Taylor Swift: 'It's not become a distraction'	Chiefs quarterback Patrick Mahomes gave his stamp of approval of Travis Kelce's relationshipwith Taylor Swift, saying it's not a distraction to the guys in the locker room.	relationship
How to watch or stream Week 11 of the NFL’s 2023 season football live online free without cable	Here's how to watch Week 11 of the 2023 NFL season and your favorite football teams play online for free—even without a cable subscription.	unrelated
Taylor Swift postpones Rio show one day after fan's death, citing 'extreme temperatures'	Apparent temperature — a combination of temperature and humidity — hit 138 degrees Friday morning in Rio, the highest index ever recorded there.	music
Kelce Bowl' Between Chiefs, Eagles Has Some Historic Hype Behind It	The Chiefs (7-2) and Eagles (8-1) are both atop their respective conferences heading into their Super Bowl rematch.	unrelated
Taylor Swift Postpones Rio Concert Amid Safety Concerns Following Fan’s Death	Taylor Swift took to social media on Saturday evening to announce that she was postponing her concert, amid concerns over safety.	music
NFL Week 11 preview: Chiefs-Eagles headline schedule as eyes turn back to Travis Kelce, Taylor Swift	NFL fans and the pop culture world will likely be tuning in Monday night for the Kansas City Chiefs and Philadelphia Eagles, but don't count out Sunday's slate.	NFL
How Patriots coach Bill Belichick helped Josh Uche ignore the trade deadline noise	Uche credits "some open, transparent dialogue with Bill" for helping him work through hearing his name involved in trade buzz.	unrelated
How to watch the Philadelphia Eagles vs. Kansas City Chiefs game on Monday Night Football: Livestream options	A rematch of Super Bowl LVII, the Philadelphia Eagles face the Kansas City Chief and brothers Jason Kelce and Travis Kelce face off.	unrelated
How to watch the Minnesota Vikings vs. Denver Broncos NFL game: Livestream options, kickoff time, more	Watch Josh Dobbs and the Minnesota Vikings face the Denver Broncos in Week 11. Here's how to watch the game.	unrelated
How to watch today's Tampa Bay Buccaneers vs. San Francisco 49ers NFL game: Livestream options, kickoff time	The San Francisco 49ers hope to keep the winning going as they face the Tampa Bay Buccaneers. Here's how to watch.	unrelated
AMC Theatres posts best revenue and attendance since pandemic began as it closes money-losing locations and rakes in cash from 'Barbenheimer' bonanza	The mega movie theater chain has closed 156 locations since the start of the pandemic.	unrelated
How to watch or stream Thursday Night Football’s Week 10 during the 2023 NFL season live online free without cable	Here's how to watch Thursday Night Football during the 2023 NFL season online for free—even without a cable subscription.	unrelated
Taylor Swift is officially a billionaire thanks to her record-breaking tour and re-recording project, according to Bloomberg	Thanks thanks to her record-breaking Eras Tour and re-recording project, Taylor Swift has a $1.1 billion net worth, according to Bloomberg's estimates.	miscellaneous
Joe Biden is taking a victory lap after the latest blowout GDP report and says the much-feared recession is canceled, but Wall Street is dubious	The Biden Administration celebrated the surge in U.S. GDP growth Thursday, but economists and analysts warn it could be the last hurrah for an ailing economy.	unrelated
How to watch or stream Week 7 of the NFL’s 2023 season football live online free without cable	Here's how to watch Week 7 of the 2023 NFL season and your favorite football teams play online for free—even without a cable subscription.	unrelated
Rooms, an interactive 3D space designer and ‘cozy game,’ arrives on the App Store	Cozy game, interior decorating app, learn-to-code primer, or something in between, the interactive, 3D spaces builder known as Rooms has made its way to the App Store. The startup, which earlier raised $10 million in seed funding led by a16z, offers a way to …	unrelated
Chipotle renames a Kansas City store in honor of Travis Kelce's old, misspelled tweet	It's spelled CHIPOLTE now, thanks to Travis Kelce.	unrelated
We need a Taylor Swift and Travis Kelce cover of Teenage Dirtbag as soon as possible	The couple sang this song by a fire pit and we need to hear it.	music
Travis Kelce appeared to be all smiles about a 'Karma is a guy on the Chiefs' sign	Travis Kelce appeared to like the "Karma is the guy on the Chiefs" sign.	unrelated
Eagles troll Travis Kelce-Taylor Swift relationshipwith friendship bracelet victory tweet	This is a top-tier troll from the Eagles.	relationship
Jason and Travis Kelce shared a sweet brotherly moment on the field after the Eagles defeat the Chiefs	It took five tries, but Jason Kelce finally got that win over little brother Travis.	unrelated
Did Travis Kelce make a subtle reference to Taylor Swift with his touchdown celebration during Eagles - Chiefs?	Taylor Swift might not be attending Monday night’s Kansas City Chiefs game versus the Philadelphia Eagles, but Travis Kelce may have given her a very subtle shoutout with this touchdown celeb…	miscellaneous
Taylor Swift's parents reportedly didn't come to Chiefs - Eagles as planned	The meeting of the parents seems to be understandably postponed as Taylor Swift is still in Brazil.	miscellaneous
NFL fans all had the same joke after Jason Kelce and D’Andre Swift walked in together for Eagles-Chiefs	This is not the Kelce-Swift duo we were expecting!	unrelated
Travis Kelce delightfully crashed the ESPN Monday Night Football pregame broadcast	Travis Kelce crashed the MNF pregame broadcast, and it was delightful.	unrelated
Taylor Swift incredibly kept performing her Eras Tour Brazil stop after breaking a heel on stage	Someone in the crowd got a very cool souvenir on the final night in Rio.	music
Travis Kelce took a playful swipe at Aaron Rodgers in his interview with The Wall Street Journal	Rodgers isn't coming back from that one.	unrelated
6 endearing things we learned about Taylor Swift from Travis Kelce's Wall Street Journal interview	Duets at bonfires? Insider help for the meeting?	relationship
The Detroit Lions are heading into Thanksgiving as one of the NFL's best teams and it's so weird	The Detroit Lions are one of the NFL's most fun teams and it's so weird to see.	unrelated
Taylor Swift won't be at Eagles - Chiefs ... but will her parents meet the Kelces?	Will Taylor Swift's parents still be at Chiefs - Eagles even if she isn't?	miscellaneous
Billboard musicaward 2023: Full winners list	Country titans Morgan Wallen and Taylor Swift dominated the Billboard musicaward with a string of wins, including top artist and top Hot 100 artist.	music
Fans think this 2009 Travis Kelce tweet about college football is just so relatable	2009 Travis Kelce was just having a good time.	unrelated
The 5 most watchable NFL games for Week 11 2023, ranked	Here are the best games to watch in Week 11.	unrelated
Taylor Swift fans think Eras Tour bracelets lit up with Chiefs colors during her End Game performance	Big reputations and now gold and red bracelets!	viral_moment
The 23 most delightfully goofy Travis Kelce tweets unearthed by Taylor Swift fans	These are all so wholesome.	viral_moment
The Chiefs welcomed Taylor Swift's dad Scott to their fan base after he wore a Kansas City lanyard	The Chiefs have made their move to officially make Scott Swift one of their fans.	miscellaneous
Donna Kelce discusses seeing The Eras Tour movie and whether Taylor Swift will be there for Chiefs - Eagles	Momma Kelce said the film adaptation of the popular tour was "amazing."	miscellaneous
Fans speculate Travis Kelce keeps texting Taylor Swift during episodes of New Heights podcast	Honestly, if we could text Taylor Swift, we'd be doing it all the time, too.	relationship
Travis Kelce's astonishingly philosophical tweet from 2012 had Taylor Swift fans making so many jokes	When you take your first philosophy class ...	unrelated
4 Travis Kelce and Taylor Swift podcast revelations from his Argentina trip, including knowing Karma lyrics would change	Travis Kelce talked with his brother Jason on their New Heights podcast about his trip to see Taylor Swift in Argentina.	miscellaneous
Hear Travis and Jason Kelce's delightful Fairytale of Philadelphia Christmas song duet	The Kelce brothers sound so good together.	unrelated
Will Taylor Swift fans send the Travis and Jason Kelce holiday song to No. 1?	That's right, the Kelce brothers have a holiday song coming out!	music
OK, fine, Sean Payton. Your plan to turn the Broncos around is finally working	Sean Payton is finally doing the Broncos some good.	unrelated
The Taylor Swift bowl, Victor Wembanyama vs. Chet Holmgren and more on this week's betting calendar	NFL Week 11 features a rematch of Super Bowl 57 between the Eagles and Chiefs.	NFL
Taylor Swift fans think her grateful message to Buenos Aires used one of Travis Kelce's favorite phrases	Maybe Taylor Swift already has the word “electric” in her vocabulary — heck, she has a song called Electric Touch! — to describe the die-hard crowds during the Eras Tour, bu…	music
Video shows all the times Taylor Swift sang to Travis Kelce at the Eras Tour in Argentina	Taylor Swift made sure Travis Kelce knew she was singing to him.	relationship
Taylor Swift fans remix her Travis Kelce kiss into incredibly beautiful videos	These Taylor Swift and Travis Kelce remixes are the best.	relationship
Taylor Swift and Travis Kelce will be 'engaged by May,' predicts actress Hilarie Burton	We're sure Taylor Swift fans are hoping this prediction comes true.	miscellaneous
USA TODAY Network, Tennessean appoint inaugural Beyoncé reporter	Veteran reporter Caché McClay was chosen to cover Beyoncé's social and cultural influence for The Tennessean and the USA TODAY Network in Nashville.	unrelated
Travis Kelce's reaction to Taylor Swift changing the lyrics to Karma to be about him had fans losing it	“Karma is the guy on the Chiefs, coming straight home to me.”	relationship
Taylor Swift fans swoon over Travis Kelce’s hours-long red-eye flight to be at the Eras Tour in Argentina	Travis Kelce took an overnight flight some 5,600 miles across the globe to be there for Taylor Swift!	relationship
Taylor Swift fans think they've found Travis Kelce's plane that's headed to Argentina	Could this be Travis Kelce flying down to see Taylor Swift at the Eras Tour?	miscellaneous
Taylor Swift's new Eras Tour pink outfits had everyone making Barbie (Taylor's Version) jokes	A changed look for Taylor Swift's latest Eras Tour stop in Buenos Aires.	miscellaneous
Taylor Swift fans think her smile during Labyrinth as she sang 'falling in love again' is all about Travis Kelce	Was Taylor Swift singing a message to Travis Kelce during the Eras Tour? Fans think so.	music
Travis Kelce had a really good reason for missing Taylor Swift's first Eras Tour show in Argentina	Travis Kelce was in Kansas City for an important event while Taylor Swift kicked off her first show in Argentina.	relationship
NC State football perfectly invoked Taylor Swift for Payton Wilson's postseason award campaign	This is a winning combo.	NFL
Dry Swifties or Wet Swifties? This Buenos Aires weather report (Taylor's version) is too funny	The buzz is high in Argentina with the Eras Tour starting back up.	miscellaneous
NBA refs ejected Giannis Antetokounmpo against the Pistons for the most pathetic reason	It's always great when officials make the game about themselves, isn't it?	unrelated
6 signs Taylor Swift's Reputation (Taylor’s Version) could be dropping soon, according to fans	Could there be any truth to these fan theories about Swift's latest re-release?	miscellaneous
Travis Kelce will travel to Taylor Swift's Eras Tour stop in Argentina, per multiple reports	Multiple reports say Travis Kelce is headed down to Buenos Aires for Taylor Swift's Eras Tour stop there.	relationship
Peyton Manning and Luke Bryan hysterically roasted the Jets with a CMA award joke involving Taylor Swift	Jets fans might want to avoid this one.	award
Jason Kelce says 'I’m not even the sexiest man in my family' after People's Sexiest Man Alive feature	We assume Jason Kelce is referring to Travis Kelce here.	unrelated
Don't let Travis Kelce distract you from Jason Kelce being among People's Sexiest Men Alive	Excuse me, Travis Kelce, but Jason Kelce must be protected AT ALL COSTS.	unrelated
Travis Kelce hints at flying to Taylor Swift's Eras Tour stop in Argentina in latest podcast ep	Could Travis Kelce be implying he's flying south to Argentina to see Taylor Swift for her Eras Tour stop?	relationship
5 wildest NFL betting moments (so far) this season, including Patrick Mahomes' slide	There have been plenty of bad beats so far this NFL season.	unrelated
Taylor Swift reportedly hosted wives of Travis Kelce's teammates at a Chiefs watch party	Wives of Travis Kelce's teammates were seen leaving Swift's Tribeca home on Sunday.	miscellaneous
The Giants' Daniel Jones era probably just came to a whimpering end with his latest injury	Losing your job to injury is tough. It's about to happen to Daniel Jones.	unrelated
NFL Week 9 takeaways: Strange QB matchups make for odd results	The NFL quarterback carousel spun out of control on Sunday, with seven teams making a change at the position from the previous week.	unrelated
Taylor Swift hangs with Brittany Mahomes, Sophie Turner in NYC: Photos	Taylor Swift was spotted hanging out in New York City on Saturday with friends Selena Gomez, Brittany Mahomes, Sophie Turner and Gigi Hadid.	miscellaneous
Travis Kelce won't say if Taylor Swift will be in Germany and jokingly blames oddsmakers for it	Those pesky oddsmakers always getting in the way	relationship
Why Travis Kelce and the Chiefs are playing in Germany in Week 9, explained	Here's the answer.	unrelated
Taylor Swift fans want to know why Travis Kelce isn't in the Chiefs' latest TikTok	AN INVESTIGATION: The Chiefs are playing checkers while the Swifties are playing chess.	miscellaneous
Mike McDaniel hilariously could not accept that kids were dressing up as him for Halloween	Easily the funniest coach in the NFL.	unrelated
16 best celebrity costumes for Halloween 2023, including Paris Hilton as Britney Spears	Not to be dramatic, but some of these are truly iconic.	unrelated
NFL Week 8 award: Brock Purdy is showing his haters they were all absolutely right	Brock Purdy's critics were correct. He's a system player AND he stinks.	unrelated
Chiefs fan Morgan Freeman has no interest in Travis Kelce and Taylor Swift’s love life	Morgan Freeman said what he said.	miscellaneous
Jack Black shamelessly belting out Taylor Swift lyrics in his underwear is glorious	Jack Black is a legend for this.	miscellaneous
Will Taylor Swift keep going to Travis Kelce's games? Let's look at their schedules	Let's look at the Eras Tour schedule and the Chiefs' slate of games to see if we'll see more Swift at his games.	relationship
10 outrageous Dolly Parton covers that don't exist but definitely should exist	There's nothing Dolly can't do.	unrelated
NFL fans debated whether or not Josh Allen called a ‘Taylor Swift’ audible or a ‘J.R. Smith’ audible	Did Josh Allen say "Taylor Swift" or "J.R. Smith" with this TNF audible call?	NFL
Taylor Swift fans are convinced 1989 (Taylor’s Version) could be a double album, and they might be right	Are the Swifties on to something here?	music
Taylor Swift fans aren't going to be happy with Terry Bradshaw's Eras Tour lip sync theory	Taylor Swift fans might have some beef with Terry Bradshaw over this one.	miscellaneous
